timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
8795000,4,344.24341954975387,147.40981699053404,233.6,45.66442816898072,0.6,0.4,0.9,0.0,37.632684383454034,2.4131147265434265,0.09227768182754517,-0.15772231817245483,460.3283038257311,238.66666666666666
8800000,4,244.48862530071057,109.55198296057506,270.5,42.178786137109256,0.3,0.7,0.8,0.0,40.22172538244631,3.103328049182892,0.07794317603111267,-0.17205682396888733,377.0996763200189,250.66666666666666
8805000,4,217.8927780266502,112.00382195390287,249.3,55.23775882491975,0.2,0.8,1.0,0.0,38.005568285408664,3.2887133181095125,-0.013163352012634277,-0.2631633520126343,428.8426843583584,228.0
8810000,4,281.12345113023184,174.32051122838362,237.0,42.18530549847897,0.5,0.5,0.8,0.0,38.53303794641979,3.0534519970417024,0.13176533579826355,-0.11823466420173645,420.95779039887714,257.2
8815000,4,333.1279767015949,204.40404737281258,253.3,60.80304268702349,0.5,0.5,0.7,0.0,40.958147548139095,2.743153327703476,0.14719052314758302,-0.102809476852417,496.18061151038853,262.2
8820000,4,365.29891997019877,198.79675561903397,271.2,33.77809941367335,0.6,0.4,0.8,0.0,41.380386900540906,1.9044464170932769,0.117037433385849,-0.132962566614151,494.76334355119616,275.3333333333333
8825000,4,519.434696758876,171.5110761963127,288.1,65.08371532111546,0.9,0.1,0.3,0.0,44.385284383874385,1.2317823708057403,0.41741816997528075,0.16741816997528075,561.8791896457163,300.55555555555554
8830000,4,475.21735234808,160.08727368519348,303.4,90.94415869092418,0.9,0.1,0.5,0.0,44.93488144511357,1.2413339555263518,0.24450933337211608,-0.005490690469741821,513.1394929243025,315.1111111111111
8835000,4,403.4684139624471,184.50771920582562,311.1,120.75549676929826,0.7,0.3,0.4,0.0,43.62324109680485,2.404807245731354,0.2045251488685608,-0.045474898815155027,520.8200862945523,372.85714285714283
8840000,4,527.3169837860041,140.11796802942314,390.2,139.1328861197093,0.9,0.1,0.3,0.0,51.94441623502062,1.0881252348423005,0.2530839443206787,0.0030838727951049806,570.4344649047513,419.6666666666667
8845000,4,479.97877081204206,175.02428314299132,290.6,115.57612210140985,0.9,0.1,0.3,0.0,44.03808823078871,1.2356734156608582,0.2872668206691742,0.03726679682731628,517.1973363772655,301.55555555555554
8850000,4,258.46081811960323,139.7927496979599,214.5,69.27661943253294,0.4,0.6,0.6,0.0,35.39867133537773,4.240425819158554,0.14866693019866944,-0.10133308172225952,422.24685613485053,267.0
8855000,4,404.4401993665844,161.63413036089005,290.4,120.35713522679077,0.8,0.2,0.5,0.0,42.60661442573182,1.8566386699676514,0.23405895233154297,-0.015941083431243896,471.965020223608,317.375
8860000,4,301.06213207673284,135.11358152148185,245.9,110.26282238361215,0.6,0.4,0.6,0.0,37.39492545390967,2.980153578519821,0.14606383442878723,-0.10393618941307067,392.0803957807366,281.3333333333333
8865000,4,420.19653186518116,209.24151776215797,310.6,137.29180601915033,0.7,0.3,0.4,0.0,45.64244038745528,2.4934595704078673,0.21311543583869935,-0.036884599924087526,532.0988897742354,355.42857142857144
8870000,4,409.94953366427217,205.92303572783723,309.2,155.4604772924617,0.7,0.3,0.4,0.0,44.00685898303054,2.474360316991806,0.19188342690467836,-0.05811660885810852,505.2214511317267,350.7142857142857
8875000,4,372.0442953367754,258.83896097052684,280.1,152.02858283888594,0.5,0.5,0.7,0.0,40.274964325793555,3.3653627753257753,0.14631857275962828,-0.10368146300315857,603.3611878214476,397.0
8880000,4,460.0042964826724,151.91802431951444,326.0,113.16006362670534,0.8,0.2,0.2,0.0,45.03360629676608,1.8773447394371032,0.2647200882434845,0.014720040559768676,534.0743806016881,362.75
8885000,4,411.19292243462985,160.65584846441857,292.0,100.45197857683043,0.7,0.3,0.4,0.0,42.98169382556807,2.3952393352985384,0.24579275846481324,-0.0042072772979736325,508.53180271234095,334.2857142857143
8890000,4,448.31251585616263,142.79994996712222,262.6,84.90724350725326,0.9,0.1,0.7,0.0,41.39356644426007,1.21557474732399,0.21119327545166017,-0.0388067364692688,477.69541692550087,267.3333333333333
8895000,4,438.01728444187904,145.19353276033735,258.4,53.239459050595165,0.8,0.2,0.5,0.0,41.16326076728292,1.8273233354091645,0.22326905727386476,-0.02673095464706421,500.3360375307384,274.875
8900000,4,396.78965197931973,159.43049108473355,264.3,83.99648802182149,0.7,0.3,0.4,0.0,42.54955499859061,2.461337625980377,0.20972849130630494,-0.04027152061462402,493.0853839177372,295.42857142857144
8905000,4,438.6393885938916,139.99804005866534,292.7,94.84518965134711,0.8,0.2,0.5,0.0,42.82717054169625,1.873758500814438,0.23565078377723694,-0.014349240064620971,506.8298439568025,313.0
8910000,4,485.28233624864953,135.34393882004517,308.4,57.100262696418476,0.8,0.2,0.3,0.0,44.96883270975668,1.8748559296131133,0.23788614571094513,-0.012113890051841736,548.3837119236196,317.625
8915000,4,343.38281924643087,197.90874515414345,279.5,90.67662322781986,0.4,0.6,0.9,0.0,42.442362380260604,4.2785039126873015,0.035857793688774106,-0.21414224207401275,585.1236328624072,378.0
8920000,4,485.8607895283145,35.76812384861723,357.7,97.28519928540004,1.0,0.0,0.8,0.0,48.91104335462442,0.6492687225341797,0.212211412191391,-0.03778865933418274,485.8607895283145,357.7
8925000,4,397.8496532215504,140.60891783806377,261.3,67.82779666184062,0.7,0.3,0.8,0.0,40.29906281811418,2.451412397623062,0.11722457408905029,-0.13277543783187867,485.7340351181504,284.0
8930000,4,418.9710803601891,124.09113378059008,269.3,49.789657560581794,0.8,0.2,0.6,0.0,41.44208385855891,1.5573583781719207,0.16844449639320375,-0.08155551552772522,476.8561789859086,276.875
8935000,4,389.57397209852934,135.7107702237769,275.5,77.35793430540916,0.7,0.3,0.7,0.0,40.30169445734937,2.457904702425003,0.1500256836414337,-0.09997435212135315,472.56117212586105,304.57142857142856
8940000,4,489.83814266514963,145.3665867988476,305.5,77.28680353074515,0.8,0.2,0.2,0.0,43.37024391752202,1.8339650809764863,0.33052399158477785,0.08052395582199097,559.3816222466412,324.75
8945000,4,379.57838180835824,184.57326348417877,284.6,97.4948203752384,0.6,0.4,0.5,0.0,41.45515371385263,3.0938711285591127,0.15911349058151245,-0.09088654518127441,497.6553320117916,307.8333333333333
8950000,4,470.43876526728275,62.87139472572448,275.1,71.1638250798817,1.0,0.0,0.3,0.0,42.300376373506154,0.6492067098617553,0.33094598054885865,0.08094594478607178,470.43876526728275,275.1
8955000,4,341.4754696670454,138.23336726161224,274.4,53.29014918350295,0.5,0.5,0.8,0.0,39.629043381963854,3.7307455003261567,0.11444263458251953,-0.13555738925933838,475.3345179189928,310.8
8960000,4,363.3075933041051,149.1048662032249,282.8,48.109874246354046,0.5,0.5,0.6,0.0,40.467698908748574,3.6773456752300264,0.15345419049263,-0.09654585719108581,509.1776002315804,328.0
8965000,4,449.7111412768718,193.85769994579985,281.9,96.19610179212044,0.8,0.2,0.5,0.0,42.007991069112904,1.8760115563869477,0.22314179539680482,-0.026858240365982056,512.3643911964609,296.75
8970000,4,443.9588761596475,77.01677487586248,324.8,46.07341966904562,0.9,0.1,0.4,0.0,45.85093370192335,0.9557080268859863,0.2521399617195129,0.0021399259567260742,466.7535644629453,329.0
8975000,4,418.6015145182493,146.38020088557428,284.4,31.22242783641272,0.7,0.3,0.3,0.0,42.50814794799662,2.1242699801921843,0.31953758001327515,0.0695375680923462,513.8008960575763,296.0
8980000,4,439.6299584978027,172.8411252511221,285.9,64.63969368739305,0.7,0.3,0.3,0.0,44.139176152204165,2.4382111728191376,0.22466444969177246,-0.02533559799194336,548.9044436441535,323.2857142857143
8985000,4,441.1719476833008,92.0160829153168,271.5,57.496521633921475,0.9,0.1,0.1,0.0,41.92838447226677,1.2535485208034516,0.3357663691043854,0.08576633334159851,467.5520008718595,277.22222222222223
8990000,4,435.09696847815064,160.29578904802193,284.6,91.16709932865035,0.8,0.2,0.2,0.0,42.86796873728745,1.851691371202469,0.26396114826202394,0.013961112499237061,493.23281580139883,299.875
8995000,4,408.1533521275036,188.71677691286897,260.0,80.96912991998865,0.7,0.3,0.5,0.0,38.39960205354728,2.44585120677948,0.20237941145896912,-0.0476206123828888,498.9993759006528,279.0
9000000,4,392.25563214691357,125.99494527874947,260.7,46.227805485443504,0.7,0.3,0.3,0.0,40.360760088521054,2.486983060836792,0.2926749050617218,0.04267488121986389,469.9302704010957,270.7142857142857
9005000,4,381.7737581237219,99.85031530577463,255.0,47.849764889704524,0.8,0.2,0.3,0.0,39.43288986627012,1.8595963895320893,0.26066285371780396,0.01066281795501709,430.45996534998994,267.5
9010000,4,368.3280130959116,152.37155449161278,252.4,87.39359244246685,0.7,0.3,0.6,0.0,39.81450143638067,2.3338532567024233,0.18783644437789918,-0.062163591384887695,446.6764057436958,275.0
9015000,4,425.3606327925692,143.25987659648712,266.8,58.59658693132221,0.8,0.2,0.3,0.0,41.63769759438001,1.885957795381546,0.28761929273605347,0.037619268894195555,485.1519965814514,279.5
9020000,4,343.0883519705385,102.5419709443377,264.7,43.28521687597279,0.7,0.3,0.4,0.0,40.18078779166099,2.4749188005924223,0.22686842679977418,-0.023131632804870607,403.50963972761696,275.85714285714283
9025000,4,419.8189881280443,107.17965722000706,311.3,35.04582714104491,0.7,0.3,0.3,0.0,45.422283168020655,2.5049082338809967,0.31471391320228576,0.06471386551856995,488.08403048829393,305.7142857142857
9030000,4,412.9236849835608,147.840777836165,269.1,70.35119046611791,0.8,0.2,0.4,0.0,41.51097960176412,1.8682640731334685,0.26323848962783813,0.01323845386505127,468.98075581982266,282.375
9035000,4,426.22957060742846,109.99640957617932,292.2,44.86602277893595,0.8,0.2,0.3,0.0,42.77754997271113,1.876552587747574,0.32997238636016846,0.07997231483459473,475.7617096241529,299.5
