timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
120000,4,258.30451173828914,110.46647616073342,166.1,37.356257842562336,0.6,0.4,0.4,0.0,26.097500073723495,3.2391135156154633,0.4580077648162842,0.2080077588558197,348.3008609521203,195.33333333333334
125000,4,345.28377481005157,126.14871013977786,282.1,89.94715114999474,0.8,0.2,0.3,0.0,26.80321569163207,1.97717604637146,0.44491301774978637,0.19491301774978637,402.31135942338733,324.0
130000,4,325.24217969784513,67.4128282268747,205.3,26.81063221932672,0.9,0.1,0.6,0.0,27.570890861615773,1.2318018436431886,0.395027357339859,0.145027357339859,347.56745880190283,212.55555555555554
135000,4,315.2700287850457,109.68878749109066,223.2,84.09732457099929,0.8,0.2,0.4,0.0,27.25441785294679,1.8899622499942779,0.2919366180896759,0.0419366180896759,367.6749197321333,254.5
140000,4,290.19774501207286,140.64034443744984,260.0,123.36693236033715,0.6,0.4,0.4,0.0,26.394685366988416,3.2720938682556153,0.3731090545654297,0.12310904264450073,404.2386835092523,357.1666666666667
145000,4,401.3100244000554,16.200177446542835,261.2,48.66579907902468,1.0,0.0,0.0,0.0,28.529326852952362,0.6473149538040162,0.7759635806083679,0.5259635806083679,401.3100244000554,261.2
150000,4,360.27807369213554,120.79097865526454,271.7,79.61915598648355,0.8,0.2,0.2,0.0,28.43953885758092,1.9307023525238036,0.5893658757209778,0.33936587572097776,420.4605929253157,310.875
155000,4,320.9775821194984,93.41448505567361,227.7,54.983724864727016,0.8,0.2,0.3,0.0,28.60357570541091,1.95662180185318,0.3047835469245911,0.054783546924591066,366.3945427254075,249.125
160000,4,216.60598604241386,125.88108713323803,196.1,42.108075235042506,0.4,0.6,0.6,0.0,25.383867768920027,3.173030984401703,0.2056711196899414,-0.044328939914703366,370.36955143511295,244.5
165000,4,333.7326007959549,87.85730662550176,237.6,24.70708400439032,0.8,0.2,0.2,0.0,28.355277149984612,1.4071114003658294,0.528197956085205,0.27819793224334716,377.2821068137273,246.875
170000,4,375.9178760384908,120.76560896910368,285.8,84.30041518284473,0.8,0.2,0.2,0.0,29.6246159752307,2.030400884151459,0.6241049706935883,0.3741049706935883,435.20792961280677,321.5
175000,4,410.3858943369705,95.33241305252511,293.3,72.19563698728615,0.9,0.1,0.1,0.0,29.860711950762198,1.2905561208724976,0.5971511960029602,0.3471511960029602,439.32788427965716,307.44444444444446
180000,4,358.71634553335605,109.16964533508126,248.3,68.22323651073731,0.8,0.2,0.2,0.0,27.249114863277647,1.932524746656418,0.5173446714878083,0.2673446714878082,411.19452976435423,269.875
185000,4,321.7358461318305,120.66753090913842,233.2,61.881822856150585,0.7,0.3,0.3,0.0,28.552671231376006,2.541957622766495,0.43234188556671144,0.18234188556671144,396.2535429263953,256.0
190000,4,371.3418524754932,87.52058450695127,246.4,66.95550761513199,0.9,0.1,0.2,0.0,27.857690396907856,1.3170174360275269,0.49946550726890565,0.24946550726890565,396.94226610761444,256.22222222222223
195000,4,288.8018278393429,109.03176325392394,197.7,20.885641000457706,0.6,0.4,0.4,0.0,25.357181057194246,3.2624706745147707,0.3240230679512024,0.07402306795120239,377.61776495398954,213.5
200000,4,320.2529776148731,80.24319275355595,202.8,15.892136420255145,0.8,0.2,0.4,0.0,25.51555360315833,1.9446513891220092,0.3454168736934662,0.09541687369346619,359.83874071671744,207.875
205000,4,322.38377139668444,170.05680445548126,207.6,68.25130035391267,0.6,0.4,0.4,0.0,24.80884133532527,3.2506403625011444,0.2919076085090637,0.04190760850906372,454.28491588379256,256.3333333333333
210000,4,428.1521541944938,98.18451131043886,247.2,14.76346842716846,0.9,0.1,0.1,0.0,28.019563282455785,1.0204321503639222,0.5678962588310241,0.3178962469100952,460.06352468096236,250.66666666666666
215000,4,368.08795679227916,57.347105359197585,225.7,6.450581369148055,0.9,0.1,0.1,0.0,27.856548252841456,1.0469294488430023,0.4563517808914185,0.2063517689704895,386.20338395752736,227.44444444444446
220000,4,375.7543073771114,50.72511954300965,226.3,12.050311199301037,0.9,0.1,0.1,0.0,27.987654649373145,1.0515422761440276,0.48449321985244753,0.23449320793151857,392.3909567712043,225.77777777777777
225000,4,316.0568800115958,130.04703870264464,217.9,34.85240307353282,0.6,0.4,0.4,0.0,24.92841651495546,3.2592680752277374,0.3389395117759705,0.08893951177597045,422.0107153110827,246.0
230000,4,528.5434444166546,130.41969761581092,307.5,52.36267754803988,0.9,0.1,0.1,0.0,27.66839912498108,1.3350896775722503,0.4648323059082031,0.21483230590820312,571.4560704367663,324.8888888888889
235000,4,403.8589991391171,86.87200270599456,233.7,32.89088019497198,0.9,0.1,0.1,0.0,28.319151074264663,1.0625843226909637,0.5283216655254364,0.27832165360450745,426.4536663923516,236.77777777777777
240000,4,347.717029058747,143.06300208867017,240.9,21.82865089738713,0.7,0.3,0.3,0.0,26.59094223511638,1.7360153019428253,0.3273208260536194,0.07732079029083253,440.4035686906427,248.85714285714286
245000,4,427.7033859878487,144.0515875552436,304.1,41.759909003732275,0.8,0.2,0.2,0.0,27.4604921722319,1.5286225140094758,0.3878528237342834,0.13785279989242555,495.9768008896717,324.625
250000,4,380.53171903043983,73.01911960899525,241.2,9.474175425861608,0.8,0.2,0.2,0.0,27.464835504768416,1.462641841173172,0.41624287962913514,0.1662428557872772,416.6240901881829,238.75
255000,4,529.4199394007184,177.80409283906891,310.5,54.24619802345599,0.8,0.2,0.2,0.0,27.585237041224172,1.4573253512382507,0.5062046766281127,0.25620465278625487,618.192645070958,336.875
260000,4,324.5774902878329,119.90637103790418,232.8,12.835887191776033,0.6,0.4,0.4,0.0,26.478030944545754,2.242417353391647,0.3000247836112976,0.05002473592758179,422.25125726436573,239.83333333333334
265000,4,360.83781396970153,122.93985199831054,239.6,25.231726060656257,0.6,0.4,0.4,0.0,26.888488917733774,2.2604005694389344,0.31862735748291016,0.06862730979919433,457.75383920719224,253.16666666666666
270000,4,329.85017857598143,93.57136422538564,218.4,22.67245024253003,0.7,0.3,0.3,0.0,27.38967681295471,1.8565346002578735,0.4115933358669281,0.16159330010414125,389.7412428641027,221.0
275000,4,482.7779914857354,150.565611242242,277.7,57.73569086795446,0.9,0.1,0.1,0.0,28.567299506254493,1.0437379002571106,0.49390552639961244,0.24390551447868347,522.0003809173488,287.0
280000,4,338.3188615459949,123.72810073209891,219.8,20.143485299222675,0.7,0.3,0.3,0.0,26.277934627979995,2.1909832656383514,0.48495660424232484,0.23495659232139587,419.16442319112167,231.42857142857142
285000,4,412.944673893624,150.63953017174495,264.8,70.69908061637011,0.8,0.2,0.2,0.0,28.031040567457968,1.9448712468147278,0.4534315288066864,0.2034315288066864,482.0608877106861,290.0
290000,4,384.45287115215325,122.3561495067779,245.2,25.043162739558277,0.8,0.2,0.2,0.0,26.970393339135626,1.4200691759586335,0.41493366956710814,0.16493364572525024,442.4932362201507,248.25
295000,4,352.1116296902299,107.3110068266835,221.6,26.75518641310503,0.8,0.2,0.2,0.0,27.861672069103225,1.629619026184082,0.5617466151714325,0.3117466032505035,402.4517852196004,225.0
300000,4,347.31264815852046,103.51187205004669,210.3,31.755471969410245,0.8,0.2,0.2,0.0,26.10614214427769,1.9506253242492675,0.5407830536365509,0.2907830536365509,396.7482160180807,221.625
305000,4,394.0596540609724,132.35961231076163,269.4,52.733670458256555,0.8,0.2,0.2,0.0,27.773316870894632,1.4488454401493072,0.45754181146621703,0.20754178762435913,458.95169087358227,283.375
310000,4,375.81609630691344,133.15454094343838,254.7,20.474618433563055,0.7,0.3,0.3,0.0,27.413647386600495,2.2577255070209503,0.44179723858833314,0.19179722666740417,460.93840542544734,257.0
315000,4,419.10427045937394,163.01872532665956,273.6,41.56970050409313,0.7,0.3,0.3,0.0,26.335372363741044,2.53116517663002,0.3451907396316528,0.09519073963165284,523.0049490906198,298.0
320000,4,301.7353252492729,109.69244077165013,232.1,25.113542163541965,0.6,0.4,0.4,0.0,26.89497131272219,2.164609032869339,0.3559133768081665,0.10591332912445069,391.21907456219196,213.83333333333334
325000,4,394.63750857440755,182.20421526520468,288.1,37.91424534393373,0.6,0.4,0.4,0.0,25.758257142908406,2.6241489589214324,0.42056682109832766,0.17056679725646973,542.9351558946073,317.3333333333333
330000,4,388.98137938576986,165.40600434275544,243.4,54.05774690088369,0.7,0.3,0.3,0.0,26.560092176486798,2.508443021774292,0.4771196961402893,0.22711969614028932,491.2125699793022,268.14285714285717
335000,4,356.33117216192187,178.3053755131892,258.1,50.90864366686663,0.6,0.4,0.4,0.0,27.14228389746131,2.4125002920627594,0.3849816143512726,0.13498157858848572,498.2004128214903,290.1666666666667
340000,4,430.3185392705491,109.5519827430815,279.2,24.412291985800923,0.8,0.2,0.2,0.0,26.260967002395773,1.8990083575248717,0.5247274518013001,0.27472745180130004,483.19574696480413,278.375
345000,4,467.8223013852374,161.65394230808513,294.3,54.20156824299459,0.8,0.2,0.2,0.0,28.806613735982683,1.8533531665802,0.6439519166946411,0.39395191669464114,547.4674963374418,318.625
350000,4,403.48311112853696,84.41573588747151,260.6,40.29193467680598,0.9,0.1,0.1,0.0,28.271335644254577,1.292561686038971,0.4100876212120056,0.16008762121200562,426.5185853184408,260.6666666666667
355000,4,397.5035816713236,145.82871653607515,292.1,48.459158061196234,0.7,0.3,0.3,0.0,27.744830395320605,2.5422705590724943,0.4046681642532349,0.15466816425323487,492.25756522414406,322.57142857142856
360000,4,351.4900158586912,133.03884284291516,251.0,23.40939982143925,0.6,0.4,0.4,0.0,24.822419174015522,3.2647101521492004,0.30624798536300657,0.05624798536300659,459.9295163550414,269.5
365000,4,460.9259496052749,44.553516378936045,279.2,50.742092980089026,1.0,0.0,0.0,0.0,28.670088966347976,0.6609130144119263,0.6371735334396362,0.38717353343963623,460.9259496052749,279.2
370000,4,352.8555756194517,129.6402874113062,257.9,32.8860152648508,0.6,0.4,0.4,0.0,26.227791617866025,3.23579780459404,0.2627259075641632,0.012725907564163207,453.37864711647853,265.6666666666667
375000,4,317.59543420676056,100.16911377517712,220.3,9.055937278934744,0.7,0.3,0.3,0.0,24.06552905878052,2.518962895870209,0.3944098293781281,0.14440982937812805,383.0071954155927,221.14285714285714
380000,4,333.63897618835324,146.8479928426435,310.1,36.92546546761463,0.5,0.5,0.5,0.0,25.7648287500866,3.4574731171131132,0.2924044728279114,0.042404460906982425,477.4706368112471,302.2
385000,4,432.7982662476599,129.71984406068734,285.5,44.90712638323677,0.8,0.2,0.2,0.0,27.519328686404332,1.8982256293296813,0.4129652738571167,0.1629652738571167,493.2968113262323,294.125
390000,4,332.2431926947553,88.05833411566832,222.6,37.98210104773036,0.8,0.2,0.2,0.0,26.728315951488913,1.368269431591034,0.4194179356098175,0.1694179117679596,375.7758543281816,206.125
395000,4,252.6318845923641,93.24370732739034,237.4,23.26886331559838,0.4,0.6,0.6,0.0,25.540817143465393,4.374778693914413,0.18675072789192199,-0.063249272108078,366.0419755507319,211.0
400000,4,444.59686318724414,130.48335516599997,298.0,16.278820596099706,0.8,0.2,0.2,0.0,28.164477555624035,1.4386041522026063,0.4918045520782471,0.24180452823638915,509.63833612803137,305.125
405000,4,434.6432241042145,97.96740066483059,262.7,37.91846515881148,0.9,0.1,0.1,0.0,28.521292127791092,1.29163715839386,0.5754042744636536,0.32540427446365355,463.92829924190625,267.22222222222223
410000,4,336.2804194318247,118.42254030382126,242.1,23.235533133543548,0.6,0.4,0.4,0.0,27.000757076414448,3.180738943815231,0.33479952812194824,0.08479952812194824,429.7505038450472,243.0
415000,4,483.99761752277266,19.184795793902143,309.3,12.712592182556632,1.0,0.0,0.0,0.0,28.506609255701914,0.6838018298149109,0.4503116488456726,0.2003116488456726,483.99761752277266,309.3
420000,4,393.648973059759,61.17913647571946,237.9,25.386807597648037,0.9,0.1,0.1,0.0,26.98199275433435,1.2457584977149962,0.4124950647354126,0.1624950647354126,412.9250452097428,232.44444444444446
425000,4,465.14561952986986,58.45873605029736,263.5,35.95900443560694,1.0,0.0,0.0,0.0,28.195722073463184,0.6483883857727051,0.4775426805019379,0.22754268050193788,465.14561952986986,263.5
430000,4,348.2137715643854,119.75056410059277,236.8,25.138814610080566,0.7,0.3,0.4,0.0,26.91857775308308,2.5802462458610536,0.33862016201019285,0.08862016201019288,426.41362945238194,252.71428571428572
435000,4,387.5060775541409,151.07128804865724,313.8,7.922120928135343,0.6,0.4,0.4,0.0,27.181824518731446,2.256982123851776,0.25166321992874147,0.0016631722450256349,510.4196948756289,314.5
440000,4,329.919442678112,74.03792369631968,264.9,63.0594164260977,0.6,0.4,0.4,0.0,25.4847047696996,3.1295063972473143,0.2646512985229492,0.014651298522949219,388.6038995500033,214.83333333333334
445000,4,369.82799917774025,136.7640251555793,304.2,12.221292893961751,0.6,0.4,0.4,0.0,26.07889315626817,2.2565556347370146,0.25831498503684996,0.008314937353134155,480.9333545169441,310.0
450000,4,297.03702676529065,132.0616947442249,254.2,31.476340320945827,0.4,0.6,0.6,0.0,22.748834804803483,4.438333356380463,0.18467528820037843,-0.06532471179962158,454.45720033627003,266.5
455000,4,398.7130430569872,143.70266384466322,273.5,44.0028408173836,0.7,0.3,0.3,0.0,27.546188241745405,2.5480228900909423,0.33556382060050965,0.08556382060050964,485.08195009481693,278.85714285714283
460000,4,389.89740754100495,126.42285331731846,282.8,33.17770335632049,0.7,0.3,0.3,0.0,26.715733222523703,1.8390357851982118,0.3418071985244751,0.09180716276168824,468.8766633091228,276.85714285714283
465000,4,420.086079179286,125.25137038200373,301.7,25.18749689826284,0.8,0.2,0.2,0.0,25.976106553217686,1.943585342168808,0.30412904620170594,0.05412904620170593,481.6435911728113,313.625
470000,4,395.77783736169806,52.686780168546974,244.5,38.642593080692706,0.9,0.1,0.1,0.0,26.996652621467366,1.0512357831001282,0.4129909038543701,0.16299089193344116,409.7805228600951,235.55555555555554
475000,4,381.6825821286999,113.9544259866963,307.7,17.635475610257863,0.5,0.5,0.5,0.0,27.789218424624416,2.6920172572135925,0.22575131058692932,-0.024248749017715454,491.0587300283834,296.0
480000,4,442.2985997796641,124.75699088787083,299.2,27.20955714450347,0.8,0.2,0.2,0.0,26.979231261137464,1.9538770616054535,0.3378815412521362,0.08788154125213624,504.0039890868793,311.375
485000,4,382.3275979909813,163.14040588535119,301.0,26.149569786136063,0.6,0.4,0.4,0.0,27.432618492341135,2.2453638434410097,0.27134971022605897,0.02134966254234314,515.1785225619484,321.5
490000,4,399.5321654047584,82.63403925997926,254.4,26.28763968103641,0.8,0.2,0.2,0.0,27.264995980187088,1.4535209000110627,0.3666417241096497,0.11664170026779175,439.4701405726082,244.875
495000,4,397.2220581443515,143.4579299991314,292.7,25.678979730511102,0.7,0.3,0.3,0.0,26.37283555664326,2.5467174351215363,0.2980820298194885,0.048082029819488524,490.9934225967819,308.57142857142856
500000,4,351.67665636816525,163.6439391458045,272.5,42.746344872983,0.5,0.5,0.5,0.0,24.751166124026348,3.903826856613159,0.24611834883689881,-0.0038816511631011965,515.052633883059,313.8
505000,4,342.97973544778944,123.51035839075253,247.9,12.397177098033245,0.7,0.3,0.5,0.0,27.624110584474693,2.5593042016029357,0.25619007349014283,0.006190073490142822,419.43102505443466,255.14285714285714
510000,4,506.30984493364815,102.4891034077444,308.8,18.25267103741258,0.9,0.1,0.1,0.0,27.88291498516046,1.2625931441783904,0.5144914209842681,0.2644914209842682,540.0261952970307,313.8888888888889
515000,4,354.87177417157216,100.49401415081975,270.2,35.75695736496605,0.6,0.4,0.4,0.0,27.04905126239755,2.2353112578392027,0.2840021371841431,0.03400208950042725,435.6622733953409,241.66666666666666
520000,4,410.2193523081951,11.945423499299025,234.1,10.994998863119541,1.0,0.0,0.0,0.0,28.1926832069963,0.6479288935661316,0.4782742619514465,0.22827426195144654,410.2193523081951,234.1
525000,4,393.0721771386452,186.99040376980827,266.7,70.59893766906129,0.6,0.4,0.4,0.0,26.08276405093202,3.2639817595481873,0.34521286487579345,0.09521286487579346,542.4322133860551,318.3333333333333
530000,4,486.80579646378754,157.16142003114732,298.8,45.490218728865216,0.8,0.2,0.2,0.0,28.051163585949688,1.9482814192771911,0.47930374145507815,0.22930374145507812,563.1381702262734,318.875
535000,4,420.35156386699526,120.58386240511517,262.6,39.5782768700205,0.8,0.2,0.2,0.0,26.963315634957688,1.915857046842575,0.4773482918739319,0.22734829187393188,476.1125794276595,264.5
540000,4,397.78476752252317,171.78946833673848,283.3,47.34141949709578,0.6,0.4,0.4,0.0,27.927594389837758,3.2100283980369566,0.30159395933151245,0.05159395933151245,533.4377964804104,311.3333333333333
545000,4,416.4070443570381,78.12247787608744,245.2,24.30966885829587,0.9,0.1,0.1,0.0,27.51446590019041,1.2921639144420625,0.40600988268852234,0.15600988268852234,441.479229749051,246.11111111111111
550000,4,464.92600669525564,84.04946482664572,268.6,25.89285615763545,0.9,0.1,0.1,0.0,27.864862212861773,1.0552972555160522,0.45333353281021116,0.20333352088928222,491.82585321904884,270.3333333333333
555000,4,481.22933126024435,102.13659180476188,288.6,19.189580506097574,0.9,0.1,0.1,0.0,27.649593749845373,1.269354110956192,0.4436782717704773,0.1936782717704773,514.1303514959031,293.22222222222223
560000,4,333.5270882650977,161.08661116620283,239.5,43.76356932426787,0.5,0.5,0.5,0.0,25.04643261473393,3.947425901889801,0.2507923185825348,0.00079231858253479,493.61046771830877,278.0
565000,4,436.45469376749827,163.51655464226317,293.9,43.98511111728604,0.7,0.3,0.3,0.0,27.57571214812924,2.5917604804039,0.3035538077354431,0.05355380773544312,543.0567717338979,322.0
570000,4,355.09108672732253,95.30197918857529,231.5,25.91235226682441,0.8,0.2,0.2,0.0,27.552202426613075,1.9426541924476624,0.3114879667758942,0.061487966775894166,399.3958496129344,231.875
575000,4,438.46258844444526,8.405891643201484,239.5,22.65060705588263,1.0,0.0,0.0,0.0,28.008666236196586,0.6481229722499847,0.4840367555618286,0.23403675556182862,438.46258844444526,239.5
580000,4,410.3680001227884,158.82420356295594,267.1,48.25650215255971,0.7,0.3,0.3,0.0,25.63639212275957,2.5881637215614317,0.3443811655044556,0.09438116550445556,513.2150470117839,292.57142857142856
585000,4,349.24425161918623,155.36325119069227,273.1,32.23491895445062,0.5,0.5,0.5,0.0,23.856238544201187,3.8271592438220976,0.24535054564476014,-0.004649454355239868,502.8540040856227,297.6
590000,4,374.6431885746773,149.88244985181487,272.7,30.964657272445308,0.6,0.4,0.4,0.0,25.8086995832331,3.2574376463890076,0.30751455426216123,0.057514554262161253,495.88190394756384,294.5
595000,4,352.0955706409877,137.08788614913865,243.1,32.20698681963279,0.6,0.4,0.4,0.0,24.801078025170135,3.211096841096878,0.342952299118042,0.092952299118042,461.98387156795553,255.33333333333334
600000,4,367.05678383056073,160.63962038132226,245.0,43.455724594119935,0.6,0.4,0.4,0.0,25.62620437356527,3.2377929627895354,0.30051848888397215,0.05051848888397217,496.6646408280358,273.1666666666667
605000,4,336.21257879836486,131.7921340623183,258.4,30.060605449657864,0.5,0.5,0.5,0.0,26.409521805584518,2.7008037745952604,0.24009556770324708,-0.009904491901397704,462.8548310504295,265.8
610000,4,492.74191251666053,106.29942134574125,297.9,27.057161713675733,0.9,0.1,0.1,0.0,28.497680574686093,1.308280110359192,0.49528053402900696,0.24528053402900696,526.7107727100115,305.6666666666667
615000,4,386.09914560489125,165.4592142470266,253.8,36.99675661460069,0.6,0.4,0.4,0.0,24.07238772218516,3.2541077554225923,0.3083846151828766,0.05838461518287659,520.4200249411127,277.3333333333333
620000,4,448.21341834003107,152.45964534324503,294.9,25.06571363436517,0.7,0.3,0.3,0.0,27.423928993285518,1.8713652789592743,0.36645877957344053,0.11645874381065369,547.785654630645,308.85714285714283
625000,4,468.64312337329613,122.4544578689654,290.7,37.089216761748965,0.8,0.2,0.2,0.0,27.62403080106742,1.4641040980815887,0.47416982650756834,0.22416980266571046,527.1505068539409,295.875
630000,4,406.64727118215524,61.6555889300863,245.2,21.88515478583599,0.9,0.1,0.1,0.0,27.011699696324648,1.0470619201660156,0.45342276692390443,0.20342275500297546,426.784319553369,242.66666666666666
635000,4,470.2256628059316,85.75982663060813,267.2,20.173249614278806,0.9,0.1,0.1,0.0,27.200364475877723,1.0564284026622772,0.5084009051322937,0.2584008932113647,498.4513940816331,269.1111111111111
640000,4,515.6327988959849,93.89060340841304,294.7,22.275771591574554,0.9,0.1,0.1,0.0,27.379044216001056,1.057754212617874,0.564790153503418,0.314790141582489,546.1832043979731,295.55555555555554
645000,4,476.2909562516958,126.63503237253421,310.4,18.83188785013335,0.8,0.2,0.2,0.0,26.583739239015994,1.4593855559825897,0.4303815007209778,0.18038147687911987,539.1244733766653,317.5
650000,4,459.1491799920972,128.52414232084203,276.2,41.939957081523104,0.8,0.2,0.2,0.0,26.812858281953233,1.4705330550670623,0.4747097611427307,0.2247097373008728,520.9852267834576,286.625
655000,4,392.51489756682423,91.43507251841889,242.3,37.82869281378884,0.8,0.2,0.2,0.0,27.09013546225615,1.454715633392334,0.40048536062240603,0.1504853367805481,430.410542824975,234.875
660000,4,459.60270064580834,152.8939263112361,302.8,34.993713721181415,0.7,0.3,0.3,0.0,28.221638463967246,1.8400114238262177,0.4208665370941162,0.17086650133132936,558.9897320413646,323.0
665000,4,435.52637584889305,115.23192367634267,266.9,26.27717640843475,0.8,0.2,0.2,0.0,27.748950136467464,1.4604700267314912,0.4287627339363098,0.1787627100944519,490.31079407967627,274.375
670000,4,397.15369297377765,117.1319093112755,249.8,12.188519188154071,0.7,0.3,0.3,0.0,27.70972974258475,1.8030617117881775,0.4068422555923462,0.15684221982955932,473.5960350220225,250.42857142857142
675000,4,372.1922354546841,135.94061193034645,253.7,28.039436513596346,0.6,0.4,0.4,0.0,27.51963336323388,2.2806156456470488,0.30580934286117556,0.055809295177459715,482.62870620198856,275.8333333333333
680000,4,459.0352820054162,162.13553096403464,286.1,39.141921260970314,0.7,0.3,0.3,0.0,27.24474423914362,1.7889977753162385,0.41549824476242064,0.1654982089996338,564.1320857664438,306.7142857142857
685000,4,389.6741871017963,151.4680108454393,262.1,34.34952692541776,0.6,0.4,0.4,0.0,26.45520671447157,2.2681107580661775,0.2987881064414978,0.048788058757781985,511.16164041884866,280.0
690000,4,506.10139998559026,98.42087835676412,289.9,28.388201774680976,0.9,0.1,0.1,0.0,27.7759385888814,1.0447755753993988,0.5526531934738159,0.30265318155288695,537.9712527749039,295.22222222222223
695000,4,468.39668860928793,91.32801386654461,265.7,29.020854570463634,0.9,0.1,0.1,0.0,27.126020381500712,1.0578477799892425,0.49301949739456175,0.2430194854736328,497.7662051739139,270.8888888888889
700000,4,410.3560918001458,98.55025933704053,241.4,6.8731361109758335,0.8,0.2,0.2,0.0,26.84203979129088,1.4427364110946654,0.42468076944351196,0.17468074560165406,458.6761568633374,242.25
705000,4,447.49169873185457,38.01559170369814,265.5,34.389678684163364,1.0,0.0,0.2,0.0,28.38942943221191,0.6483540773391724,0.43410593271255493,0.18410590887069703,447.49169873185457,265.5
710000,4,492.1869727545418,92.9713200093337,279.0,24.445858544956035,0.9,0.1,0.1,0.0,27.749013640274644,1.0224351942539216,0.5021268367767334,0.25212682485580445,522.8130090245977,282.77777777777777
715000,4,504.4259837074002,99.22224644783189,300.7,26.431231526359113,0.9,0.1,0.1,0.0,28.34359625470679,1.0665724158287049,0.5402848362922669,0.29028481245040894,536.9210261898924,308.22222222222223
720000,4,507.03817923348396,52.158260705528114,285.1,11.81058846967415,1.0,0.0,0.2,0.0,27.787445986971942,0.6508034110069275,0.4283151745796204,0.17831517457962037,507.03817923348396,285.1
725000,4,446.4042579540052,30.74899247137049,233.1,4.548626166217663,1.0,0.0,0.0,0.0,27.597595280531095,0.6485603630542756,0.5016901075839997,0.2516901075839996,446.4042579540052,233.1
730000,4,490.453966394905,143.0969867517955,302.5,33.60431519909311,0.8,0.2,0.2,0.0,26.575074124561798,1.4533583223819733,0.439214301109314,0.18921427726745604,560.4758614642778,318.875
735000,4,518.2420746854739,57.53693539594101,302.8,52.11679191968746,1.0,0.0,0.2,0.0,28.400539734150517,0.6485467314720154,0.5168258905410766,0.26682586669921876,518.2420746854739,302.8
740000,4,397.951073268475,96.51569151512763,249.5,12.940247292845681,0.8,0.2,0.2,0.0,26.937722867866977,1.4111497104167938,0.37880189418792726,0.12880187034606932,442.806414997729,248.625
745000,4,537.1305987490341,28.952590436303147,316.8,44.93283877076987,1.0,0.0,0.2,0.0,28.65765749822458,0.6501855552196503,0.39028966426849365,0.14028964042663575,537.1305987490341,316.8
750000,4,524.956185654644,28.100449811895746,339.3,38.642075513615985,1.0,0.0,0.3,0.0,28.964614555832668,0.6569084763526917,0.45762943029403685,0.20762939453125,524.956185654644,339.3
755000,4,435.9214092174545,114.60862202110575,266.8,33.08413517080354,0.8,0.2,0.2,0.0,27.405152632831594,1.3671587884426117,0.4267515897750854,0.17675156593322755,491.64217347931117,269.75
760000,4,571.0730785965104,38.104171617864424,321.9,9.071383576941281,1.0,0.0,0.0,0.0,28.451423617494584,0.6720602154731751,0.5884124994277954,0.3384124875068665,571.0730785965104,321.9
765000,4,460.5186574816704,90.22717275562033,261.1,14.102836594104039,0.9,0.1,0.1,0.0,27.694122866651742,1.0459042847156526,0.48905999660491944,0.2390599727630615,489.4767788789338,263.1111111111111
770000,4,397.6526784201618,157.56630535186798,276.7,17.944637081869335,0.6,0.4,0.4,0.0,26.940072451831657,2.20096640586853,0.37101722955703736,0.12101718187332153,525.8116609937666,283.0
775000,4,463.26797655257394,121.25256701983193,277.7,10.305823596394418,0.8,0.2,0.2,0.0,27.841154278584874,1.4177786111831665,0.41413230895996095,0.16413227319717408,522.6539762964821,280.5
780000,4,446.7099113648525,79.37979133679019,281.4,51.40661436041086,0.9,0.1,0.3,0.0,28.21465698828688,0.9856378555297851,0.4515055537223816,0.20150551795959473,471.7938814334727,281.6666666666667
785000,4,463.3182687561668,179.3580194408878,296.5,36.764792941073395,0.7,0.3,0.3,0.0,26.798356756730936,1.8057850658893586,0.4250803828239441,0.1750803232192993,578.8601140424726,319.85714285714283
790000,4,445.13458048987667,122.19762566827397,262.7,9.434511116109833,0.8,0.2,0.2,0.0,27.604076139221434,1.3673309683799744,0.4687208294868469,0.21872079372406006,503.20155413247994,263.75
795000,4,558.615355487453,31.588360860789198,315.7,16.431981012647256,1.0,0.0,0.0,0.0,28.3681718636828,0.6623205780982971,0.5195518851280212,0.26955188512802125,558.615355487453,315.7
800000,4,444.3836585178971,168.44223864801353,292.5,52.91738844652105,0.7,0.3,0.5,0.0,28.07232557454845,1.7669879138469695,0.32238973379135133,0.07238968610763549,549.6159598731568,311.85714285714283
805000,4,524.2614948729519,115.5994799674678,299.4,20.89114645011135,0.9,0.1,0.1,0.0,27.241187035373876,1.0605620741844177,0.4700876474380493,0.22008761167526245,559.5644586121974,303.55555555555554
810000,4,542.3370076518622,114.41287407734673,336.5,63.72793735874401,0.9,0.1,0.4,0.0,28.25665795357272,0.9861779153347016,0.41375973224639895,0.16375967264175414,579.3915371414818,343.22222222222223
815000,4,469.7684003762086,145.33838789532595,276.5,18.816216410320116,0.8,0.2,0.2,0.0,27.458557297460903,1.4458211243152619,0.4642286360263824,0.21422861218452455,539.6587548082607,284.625
820000,4,542.7734886741018,21.83085943032114,342.7,65.71308849841104,1.0,0.0,0.4,0.0,28.637438904622105,0.6489869475364685,0.3412128150463104,0.09121276736259461,542.7734886741018,342.7
825000,4,462.95760878548026,128.30725298569178,260.7,8.246817568007675,0.8,0.2,0.2,0.0,26.893148997146636,1.4201559126377106,0.5291171729564667,0.2791171491146088,526.8303474783897,263.5
