timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
725000,4,615.6628707163036,23.26250136156442,299.25,13.432702632009688,1.0,0.0,0.0,0.0,28.220631795944428,0.6487814337015152,0.8407052233815193,0.5907052233815193,615.6628707163036,299.25
750000,4,673.3127484804718,19.854224334875,327.0,17.11724276862369,1.0,0.0,0.0,0.0,28.308985519335693,0.6497726514935493,0.7933917567133904,0.5433917567133904,673.3127484804718,327.0
775000,4,650.1161639653146,39.52414690988378,317.125,9.22547424255252,1.0,0.0,0.0,0.0,28.865868309956568,0.64866853505373,0.7287154048681259,0.4787154048681259,650.1161639653146,317.125
800000,4,614.1662260051817,42.67227104846254,302.25,12.607041683122969,1.0,0.0,0.0,0.0,27.946004614910635,0.6488171517848969,0.7289589568972588,0.47895895689725876,614.1662260051817,302.25
825000,4,650.7379833366722,30.205470179568913,326.625,6.927075501248705,1.0,0.0,0.0,0.0,28.38961049673162,0.648421473801136,0.8079488053917885,0.5579488128423691,650.7379833366722,326.625
850000,4,646.3787350072525,12.508894348493211,305.5,14.551632210855248,1.0,0.0,0.0,0.0,28.0968622273449,0.6489595174789429,0.6927411109209061,0.44274111092090607,646.3787350072525,305.5
875000,4,635.7532284595072,10.530403060656312,317.75,14.280668751847722,1.0,0.0,0.0,0.0,28.38537892916247,0.6489923894405365,0.7857854515314102,0.5357854515314102,635.7532284595072,317.75
900000,4,604.7753676343709,28.077295888044976,303.0,10.024968827881711,1.0,0.0,0.0,0.0,28.599172634149,0.648744523525238,0.7511612102389336,0.5011611953377724,604.7753676343709,303.0
925000,4,636.0421155188233,14.629885913746811,301.5,14.534441853748634,1.0,0.0,0.0,0.0,28.312156693189536,0.6491222828626633,0.7909377664327621,0.5409377664327621,636.0421155188233,301.5
950000,4,653.5403162352741,8.882261423581385,311.625,11.190816547508945,1.0,0.0,0.0,0.0,27.980974355747094,0.6493533700704575,0.6964069381356239,0.44640693813562393,653.5403162352741,311.625
975000,4,641.921912593767,38.24208490417987,319.0,15.803480629279107,1.0,0.0,0.0,0.0,28.342894156709917,0.648870013654232,0.7574230656027794,0.5074230656027794,641.921912593767,319.0
1000000,4,628.4208292420954,29.90367446798149,315.75,13.808964479641476,1.0,0.0,0.0,0.0,28.351388313920324,0.6519179195165634,0.7455826327204704,0.49558263272047043,628.4208292420954,315.75
1025000,4,650.3888850472867,46.10181556939016,313.5,20.808652046684813,1.0,0.0,0.0,0.0,28.29551908909525,0.6484601572155952,0.7429230138659477,0.4929230138659477,650.3888850472867,313.5
1050000,4,655.8554871920496,38.288539436074366,318.0,12.913171570144957,1.0,0.0,0.0,0.0,28.679306221019942,0.6490488052368164,0.824834868311882,0.574834868311882,655.8554871920496,318.0
1075000,4,662.7978366743773,50.589856832619816,326.125,13.513303630126869,1.0,0.0,0.0,0.0,27.92013864031378,0.6517559662461281,0.8554635643959045,0.6054635643959045,662.7978366743773,326.125
1100000,4,646.2503164131194,12.462546236081224,325.875,39.86049893064561,1.0,0.0,0.0,0.0,28.153366336646286,0.6594555974006653,0.7241434678435326,0.47414346784353256,646.2503164131194,325.875
1125000,4,635.6605875361711,81.24274860109436,315.625,37.39631499225559,1.0,0.0,0.0,0.0,28.387214868838782,0.6505099460482597,0.8334063142538071,0.5834063142538071,635.6605875361711,315.625
1150000,4,663.2449935227633,14.602512589054575,315.125,16.31285919144771,1.0,0.0,0.0,0.0,28.030784527085416,0.6490328907966614,0.6332957968115807,0.38329579681158066,663.2449935227633,315.125
1175000,4,645.7711163498461,7.026776268611905,318.875,7.880950133074057,1.0,0.0,0.0,0.0,28.68610601066939,0.6486566290259361,0.8480235561728477,0.5980235561728477,645.7711163498461,318.875
1200000,4,672.6990217957646,10.720434597016595,323.375,20.260413988860147,1.0,0.0,0.0,0.0,28.041065602987146,0.6491011306643486,0.75214833766222,0.50214833766222,672.6990217957646,323.375
1225000,4,653.1438619978726,30.99148221174656,318.25,14.66074691139575,1.0,0.0,0.0,0.0,28.659254469203006,0.6491840183734894,0.776653602719307,0.526653602719307,653.1438619978726,318.25
1250000,4,694.2867208644748,34.30725726599594,343.625,13.190313680879617,1.0,0.0,0.0,0.0,28.994612452497677,0.6522452086210251,0.8122109621763229,0.5622109621763229,694.2867208644748,343.625
1275000,4,667.9682568535209,24.38223925904367,307.5,17.57128339080558,1.0,0.0,0.0,0.0,27.8364848144156,0.649209700524807,0.7698542848229408,0.5198542848229408,667.9682568535209,307.5
